exp,smiles,mol_id
2.6,COc1ccc(cc1CO)c2ccc3c(nc(nc3n2)n4ccnc4)N5CCOC[C@@H]5C,CHEMBL2336318
-0.06,C[C@H](C(=O)O)c1cccc(c1)C(=O)c2ccccc2,CHEMBL75435
2.11,CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(NC(=O)c5cncs5)ccc4C,CHEMBL2031237
3.14,CC(C)n1c(C)ncc1c2nc(Nc3ccc(C(=O)N(C)C)c(F)c3)ncc2F,CHEMBL454648
2.67,COC(=O)CCC(=O)Nc1ccc2c(c1)C(=O)C(=O)c3cc(NC(=O)CCC(=O)OC)ccc23,CHEMBL51776
0.29,CCS(=O)(=O)c1ccc(Oc2c(C)n(CC(=O)O)c3ccc(cc23)C(F)(F)F)cc1,CHEMBL1917458
2.93,O=C(NC1CCCCC1)C2CCCN(C2)S(=O)(=O)c3cccs3,CHEMBL1736016
2.2,NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NC(CS(=O)(=O)N)c4ccc(Cl)cc4,CHEMBL2325733
0.6,CCC(N1NC(=O)C2=C(C1=O)C(=O)c3ccc(Cl)cc3N2)c4ccncc4,CHEMBL1180257
3.3,O=C(Nc1ccc(nc1)N2CCOCC2)c3oc(Nc4cccc(OCc5cccnc5)c4)nn3,CHEMBL2036732
2.7,CCOC(=O)c1ccc(OCCC2CN(CCO2)c3ccc(C)nn3)cc1,CHEMBL1835906
1.5,Cc1nc(C)c(nc1C(=O)N)c2ccc3c(CC[C@@]34CC[C@H](CC(=O)O)CC4)c2,CHEMBL2178947
1.44,COC[C@@H](O)CN1C(=O)C=NN(C1=O)c2ccc(Cl)c(c2)C(=O)NCC3(O)CCCCCC3,CHEMBL1779512
3.1,Nc1nc2nc(SCc3ccccc3)nc(N)c2s1,CHEMBL201800
2.9,CCN(C1CCN(Cc2ccc(cc2)C(F)(F)F)CC1)C(=O)Cc3ccc(cc3)S(=O)(=O)C,CHEMBL2010830
4.3,COc1cc(O)c(C(CC(=O)N2CC(C)CC(C)C2)c3ccc4OCOc4c3)c(OC)c1,CHEMBL2312113
3.63,CCNc1nc(N)c(s1)C(=O)c2ccc(Cl)s2,CHEMBL1448605
-0.52,CS(=O)(=O)c1ccc(c(Cl)c1)c2cc(ccc2OCC(=O)O)C(F)(F)F,CHEMBL1778637
1.8,Oc1ccc(cc1)N2C(=O)c3ccc(O)cc3C2=O,CHEMBL234524
-0.38,C1CCC(CC1)NC2CCCCC2,CHEMBL1451838
3.32,CN1CC=CCC(C1)c2ccc(Cl)c(Cl)c2,CHEMBL2321995
3.85,Oc1ccc(Br)cc1C(=O)C(=O)c2cc(Br)ccc2O,CHEMBL366205
2.14,CNc1c(cnc2[nH]c(nc12)c3ccc(OCCN4CCOCC4)cc3)C(=O)N,CHEMBL2011923
3.27,CC[C@H](CO)Nc1nc(SCc2ccccc2)nc3nc(N)sc13,CHEMBL274737
2.35,C[C@H](NC(=O)c1c(C)nn(c1NS(=O)(=O)c2ccc(cc2)C(F)(F)F)c3ccc(F)cc3)C(C)(C)C,CHEMBL1916289
2.5,Nc1nc2nc(SCc3cccc(F)c3F)nc(O)c2s1,CHEMBL370387
0.62,CC(N)COc1c(C)cccc1C,CHEMBL558
2.59,CCCCC(O)c1[nH]c2cc(C)c(cc2c1CCc3ccccc3)C(=O)O,CHEMBL403296
4.19,CC(C(=O)Nc1ccc(Cl)cc1)c2ncc(cc2Cl)C(F)(F)F,CHEMBL1343875
2.15,CN(CCOc1ccc(C[C@H](Nc2ccccc2C(=O)c3ccccc3)C(=O)O)cc1)c4ccccn4,CHEMBL434063
1.58,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3ccccc3)n2)cc1,CHEMBL102047
2.66,C(CN1CCCC1)Oc2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2,CHEMBL2335884
-0.96,OC(=O)C1=CN(C2CC2)c3cc(N4CCNCC4)c(F)cc3C1=O,CHEMBL8
3.6,CN(C)C(=O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)c2cc3cc(Cl)ccc3[nH]2,CHEMBL319136
1.05,CO[C@H]1CN(CCN2C(=O)C=Cc3ccc(cc23)C#N)CC[C@@H]1NCc4cc5OCCOc5cn4,CHEMBL2165058
1.56,CN(C)CCCC1(OCc2cc(ccc12)C#N)c3ccc(F)cc3,CHEMBL549
1.54,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(CCc2ccc(cc2)[N+](=O)[O-])C1)C(C)(C)C,CHEMBL1950859
2.55,CCc1nc2c(N)nc3ccccc3c2n1CC(C)C,CHEMBL413065
1.71,COc1ccc(cc1)c2nc3c(NCCCNC(=O)C4CC4)c(Br)cnc3[nH]2,CHEMBL2011931
0.27,CCN[C@H]1C[C@H](C)S(=O)(=O)c2sc(cc12)S(=O)(=O)N,CHEMBL218490
2.83,CCCNC(=O)c1nnc2c(cccc2c1N)c3cnccc3OC,CHEMBL1783280
0.48,CC(N)Cc1c[nH]c2ccc(OCc3cccs3)cc12,CHEMBL1255834
0.75,C1CC2(CCN1)OC(c3ccccc3)c4ccccc24,CHEMBL436281
3.7,COc1cc(ccc1Nc2ncc(Br)c(n2)c3cnc4ccccn34)N5CCN(CC5)C(=O)C,CHEMBL1809194
1.38,CCN(C1CCN(CC[C@@H](c2ccccc2)c3ccc(cc3)S(=O)(=O)C)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,CHEMBL211866
3.24,CN1CCN(CC1)C2=Nc3ccccc3Oc4ccc(Cl)cc24,CHEMBL831
-0.27,COc1cc(O)c(cc1NC(=O)CCC(=O)O)S(=O)(=O)N2C(C)CCc3ccccc23,CHEMBL2207596
1.61,Cn1ncc2C(=O)NC(=Nc12)c3ccccc3,CHEMBL1994944
2.96,CN(C)CCCn1c2CCCCCCc2c3ccccc13,CHEMBL126224
3.05,COc1ccc(cc1)C2=COc3cc(O)ccc3C2=O,CHEMBL242341
1.13,NC(=O)c1cccnc1Oc2ccccc2,CHEMBL1431859
4.06,N(c1ccccc1)c2ccnc(Nc3ccccc3)n2,CHEMBL578061
1.2,CCN1CCC[C@H]1CNC(=O)c2cc(Br)cc(OC)c2OC,CHEMBL289330
0.25,CC(O)c1ccc2OCC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,CHEMBL1824029
0.54,CCN(CC)C(=O)c1ccc(cc1)C2=CC3(CCNCC3)Oc4cccc(O)c24,CHEMBL494480
2.5,CN(C)CC(O)COc1ccc(Nc2nccc(Nc3cccc(Cl)c3)n2)cc1,CHEMBL317629
1.0,CC(=O)Nc1ccccc1C,CHEMBL1568309
1.83,Clc1ccc(OC2CCNCC2)cc1C(=O)NCC34CC5CC(CC(C5)C3)C4,CHEMBL393384
1.27,COc1cccc(\C=C\2/SC(=O)NC2=O)c1N3CCC[C@@H](N)C3,CHEMBL2048868
3.74,COc1ccccc1CN2C(C(=O)NC3CCC(C)CC3)c4ccccc4C2=O,CHEMBL1429296
2.89,C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc5ccccn5)c3)c12)C(=O)N(C)C,CHEMBL402011
1.2,COCCNC(=O)c1cccc(CN2NC(=O)C3=C(C2=O)C(=O)c4ccc(Cl)cc4N3)c1,CHEMBL227148
2.87,Cc1ccc(cc1NC(=O)c2ccc(OCc3ccccn3)cc2)c4[nH]cnc4C,CHEMBL2059868
3.5,CCn1c2ccccc2c3cc(NC(=O)C)ccc13,CHEMBL1570112
2.56,CNc1c(Br)cnc2[nH]c(nc12)c3ccc(OCCN4CCCCC4)cc3,CHEMBL2011895
2.15,Cc1c(Sc2ccc(Cl)cc2)c3c(Cl)cccc3n1CC(=O)O,CHEMBL1917425
3.7,Oc1cccc(c1)c2nc3ccc(O)cc3s2,CHEMBL44326
2.52,CN(C)C(=O)C1(CCN(CC[C@H](CN(C)C(=O)c2cc(cc3ccccc23)C#N)c4ccc(Cl)c(Cl)c4)CC1)N5CCCCC5=O,CHEMBL341175
1.6,Cc1c(O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)cccc1C(=O)N,CHEMBL1224142
-0.12,[O-][N+](=O)c1oc(C=NN2CCOC2=O)cc1,CHEMBL1374738
-0.08,Cc1ccc2c(c1)c(Sc3ccc(cc3)S(=O)(=O)C)c(C)n2CC(=O)O,CHEMBL1917443
3.52,Cc1ccc(cc1S(=O)(=O)n2ccc(n2)c3c(C)nc4ccc(Br)cn34)[N+](=O)[O-],CHEMBL224769
0.76,OC1(CCc2ccc(Oc3ccc(cc3)C(=O)NCc4ccncn4)cc2)CN5CCC1CC5,CHEMBL1796300
4.42,CC(C)CN1C(=O)N(C)C(=O)c2c(SC(C)C)c(Cc3ccccc3C(F)(F)F)sc12,CHEMBL206229
2.19,O=C1CC2(CCCC2)CC(=O)N1CCCCN3CCN(CC3)c4ncccn4,CHEMBL49
1.6,c1ccc2cnccc2c1,CHEMBL12315
1.7,C[C@](N)(Cc1ccccc1)c2ccccc2,CHEMBL447983
2.01,Clc1ccc2oc3C(=O)NC(=Nc3c2c1)[C@@H]4CCCN4,CHEMBL2030402
0.78,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H]1CCCN(C1)S(=O)(=O)Cc2ccccc2)C(C)(C)C,CHEMBL1950847
3.4,COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)C(=O)N5CCOCC5,CHEMBL1809055
2.39,O=C(NCCN1CCCC1)c2ccc(Nc3ncc4cc(ccc4n3)c5ccncc5)cc2,CHEMBL2335880
2.41,CC(C)n1c(C)ncc1c2nc(Nc3ccc(C(=O)NC4CCN(C)CC4)c(F)c3)ncc2F,CHEMBL509406
1.8,Cc1nc(C)c(nc1C(=O)N)c2ccc([C@@H]3CC[C@@H](CC(=O)O)CC3)c(Cl)c2,CHEMBL2178943
2.02,CC(C)n1c(C)ncc1c2nc(Nc3ccc(cc3)C(=O)N4CCCN(C)CC4)ncc2F,CHEMBL462192
3.12,C[C@H](CO)Nc1nc(SCc2ccccc2)nc3nc(N)sc13,CHEMBL271013
3.4,O=C(CCc1ccncc1)Nc2ccc(cc2)C(=O)c3ccccc3,CHEMBL327151
2.85,C[C@@H]1CN(CCN1c2ncc(OCc3ccncc3C#N)cn2)c4noc(n4)C(F)F,CHEMBL2086694
2.98,CCN(C1CCN(CCC(c2ccccc2)c3ccc(NC(=O)C(C)(C)C)cc3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,CHEMBL370552
3.4,COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN4CCOCC4,CHEMBL24137
3.33,Cc1c(Cl)ccc(OC2CCN(CC2)C3CCN(CC3)C(=O)c4cccc(c4)S(=O)(=O)C)c1Cl,CHEMBL2171021
3.82,CCCCc1nc2c(N)nc3ccccc3c2n1CC(C)C,CHEMBL192307
0.54,CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,CHEMBL399510
1.5,OC(=O)Cc1ccc(cc1)c2ccc(NC(=O)c3oc(Nc4ccccc4F)nn3)cc2,CHEMBL2036743
1.4,O=S(=O)(N1CCCC1)c2ccccc2c3ccc(CNC4CCOCC4)cc3,CHEMBL1818328
2.25,Cc1ccc(NC(=O)C=C)cc1,CHEMBL2086478
2.29,COc1cc(F)ccc1c2cncc(CNC3CCCC3)c2,CHEMBL1779003
-0.06,CC(Cc1ccc(O)cc1)NCC(O)c2cc(O)cc(O)c2,CHEMBL32800
3.85,C[C@@H](Oc1cccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c12)C(=O)N(C)CCO,CHEMBL257478
3.12,COc1cc(ccc1N)C(=O)NC[C@@H](O)CN2CCC(CC2)Oc3ccc(Cl)c(Cl)c3,CHEMBL2208427
2.91,CNc1c(Br)cnc2[nH]c(nc12)c3ccc(OCCN4CCN(C)CC4)cc3,CHEMBL2011918
1.9,COc1cc2nc(nc(N)c2cc1OC)N3CCN(CC3)C(=O)c4occc4,CHEMBL2
2.13,Cc1c(sc2ncnc(O)c12)C(=O)Nc3ccccc3,CHEMBL1478592
3.4,COCC(=O)N1CCC(CC1)n2cc(cn2)c3cnc(N)c(c3)c4oc5ccccc5n4,CHEMBL1199945
2.51,CCCC(=O)C1(CCN(CC1)C(=O)[C@@H](Cc2ccc(OC)cc2)NC(=O)[C@@H](N)Cc3cncn3C)c4ccccc4,CHEMBL14642
1.8,CCN(C1CCN(CC[C@H](N2CCN(CC2)S(=O)(=O)CC(F)(F)F)c3ccccc3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,CHEMBL1951899
3.89,CCN1C(=O)C=Cc2cc(COc3cc(F)cc(c3)C4(CCOCC4)OC)ccc12,CHEMBL459236
3.16,CC(=O)OCCn1c(Sc2nc3cccc(Cl)c3s2)nc4c(N)ncnc14,CHEMBL448474
3.2,CN1CCN(CC1)[C@@H]2C[C@@H](C2)c3nc(c4ccc5ccc(nc5c4)c6ccccc6)c7c(N)nccn37,CHEMBL249295
2.8,CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(C(=O)N)c(F)c3)n2,CHEMBL455427
1.65,CCNC(=O)c1cc2c(c(cnc2[nH]1)c3cncc(c3)C4=NNC(=O)O4)n5ccc(n5)C(F)(F)F,CHEMBL2059378
2.56,CN(C)CCCN1c2ccccc2Sc3ccccc13,CHEMBL564
2.53,Cc1cc(Cl)ccc1OC2CCN(CC3CCN(CC3)[C@@H](Cc4ccc(F)cc4)C(=O)O)CC2,CHEMBL2158780
3.2,Nc1ncc(cc1c2oc3ccccc3n2)c4cnn(c4)C5CCN(CC5)C(=O)CO,CHEMBL1200147
1.7,CCc1cc(OCc2ccc(cc2)c3ccccc3c4nn[nH]n4)c5CCCCc5n1,CHEMBL418226
4.01,C[C@@H]1CN(Cc2oc(nn2)c3cc(cc4[nH]ncc34)c5cccc6[nH]ccc56)C[C@H](C)O1,CHEMBL2216839
2.24,NC(=O)Nc1sc(cc1C(=O)N2CCOCC2)c3ccccc3,CHEMBL507177
1.33,O=C(NCCCN1CCCCC1)C(c2ccccc2)c3ccccc3,CHEMBL290663
2.72,Nc1c(Nc2ccccc2)nc(nc1N3CCOCC3)C#N,CHEMBL471578
2.7,COc1cc(N2CCN(C)CC2)c3NC(=CC(=O)c3c1)C(=O)Nc4ccc(cc4)N5CCOCC5,CHEMBL224399
4.0,O=C(NCc1occc1)c2ccc3[nH]c(COc4ccc(cc4)C56CC7CC(CC(C7)C5)C6)nc3c2,CHEMBL2207805
2.43,NC(=O)Nc1cc(sc1C(=O)N)c2ccccc2,CHEMBL1831214
2.43,CC(C)C(NC(=O)CN1C(=O)C(=CC=C1c2ccccc2)NS(=O)(=O)c3cccc(NC(=O)C)c3)C(=O)C(F)(F)F,CHEMBL114868
-0.91,CCN(c1ccccc1)c2cc(NC)[n+](C)c(C)n2,CHEMBL1314022
-0.04,CCC(N(CCCN)C(=O)c1ccc(C)cc1)C2=Nc3ncccc3C(=O)N2Cc4ccccc4,CHEMBL1829428
-0.5,Nc1ncnc2OCCN(C(=O)c12)c3ccc(cc3)[C@@H]4CC[C@@H](CC(=O)O)CC4,CHEMBL1835919
3.56,Cc1cnc(Oc2ccc(cc2)n3ccnc3)nc1Oc4ccc5OCOc5c4,CHEMBL244184
2.3,Cc1csc(NC(=O)c2cc(Sc3nncn3C)ccc2N)n1,CHEMBL489514
2.4,C[C@@](CCc1ccc(cc1)c2ccc(Cl)cc2)(C(=O)NO)S(=O)(=O)C,CHEMBL1956129
-0.49,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc4cccnc24)CC1,CHEMBL9967
1.79,O=C(NCC#N)[C@@H]1CCCC[C@H]1C(=O)N2CCN(CC2)c3ccc(cc3)C#N,CHEMBL2171989
3.1,Nc1ccc2nc(sc2c1)c3ccc(O)cc3,CHEMBL1337984
3.5,COCCC(Oc1ncnc2c1cnn2c3ccccc3C(F)(F)F)C(=O)Nc4ccc(C)cn4,CHEMBL2206788
2.65,CCN(C)C(=O)c1ccc(cc1)C(=C2CCN(Cc3cscn3)CC2)c4cccc5cccnc45,CHEMBL1946027
1.66,C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N)nc(OC4CC5CC5C4)nc23,CHEMBL1807852
1.71,Cc1cccc(n1)c2nn3CCCc3c2c4ccnc5ccc(cc45)C(=O)N,CHEMBL2364611
3.42,CC1=C(Oc2c(cccc2C1=O)C(=O)OCCN3CCCCC3)c4ccccc4,CHEMBL1493
0.69,CCC(CC)NC(=O)c1cnn(c1NS(=O)(=O)C2CCCC2)c3ccccc3,CHEMBL1916260
2.99,CC[C@@H](CO)Nc1nc(SCc2ccccc2)nc3nc(N)sc13,CHEMBL383235
1.78,Nc1nc(N)c2cc(Br)ccc2n1,CHEMBL6549
0.02,CCC(=C)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,CHEMBL456
1.1,Oc1c2C(=O)N(NC(=O)c2nc3cc(Cl)ccc13)C(c4ccccc4)c5ccncc5,CHEMBL1180254
3.76,CSc1ccc2Sc3ccccc3N(CCC4CCCCN4C)c2c1,CHEMBL479
-0.06,C[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N)nc(OC4CCOC4)nc23,CHEMBL1933588
3.07,COc1cc(Nc2cc(Nc3c(Cl)ccc4OCOc34)ncn2)cc(OC)c1OC,CHEMBL253741
3.38,CC1=CN(C2CCCN(Cc3cccc(Oc4ccc(Cl)cc4)c3)C2)C(=O)NC1=O,CHEMBL2179290
0.67,CCCCCOC(=O)NC1=NC(=O)N(C=C1F)[C@@H]2O[C@H](C)[C@@H](O)[C@H]2O,CHEMBL1773
3.3,CC(C)n1c(C)ncc1c2nc(Nc3ccc(cc3)N4CC[C@H](C4)NC(=O)C)ncc2F,CHEMBL476578
0.22,CC[C@@H](N1CCC[C@@H](C1)N2C=C(C)C(=O)NC2=O)c3ccc(C(=O)O)c(Oc4cccc(Cl)c4)c3,CHEMBL2179271
3.16,COc1ccc(cc1OC)c2csc(NC(=O)c3c(C)onc3C)n2,CHEMBL2144380
1.94,CS(=O)(=O)Cc1cc(nc(n1)c2ccccc2)N3CCOCC3,CHEMBL2030440
2.2,CN([C@@H]1CCN(Cc2nc3cc(F)ccc3s2)C[C@@H]1F)C(=O)Cc4ccc(cc4)S(=O)(=O)C,CHEMBL2010853
1.92,CC(C)N1CCN[C@@H](CN2CCN(CC2)C(=O)Nc3ccc(Cl)c(Cl)c3)C1,CHEMBL2036777
2.69,Cn1cnc(c2ccccc2)c1c3nc4c(N)ncnc4s3,CHEMBL1076330
1.28,CCCN(CCO)CCCOc1cc2ncnc(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)c2cc1OC,CHEMBL214849
3.24,CC(C)C[C@H](N[C@@H](c1ccc(cc1)c2ccc(cc2)S(=O)(=O)C)C(F)(F)F)C(=O)NCC#N,CHEMBL437501
2.3,CN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)N,CHEMBL181913
3.6,C[C@@H]1CN(CCN1c2ncc(OCc3ccc(cc3)S(=O)(=O)C)cn2)C(=O)OC(C)(C)C,CHEMBL2086660
2.13,CC1=CC2=NNC(=O)N2c3cc(ccc13)c4cn[nH]c4,CHEMBL1223528
-0.15,CNc1cccc(CCOc2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)O)cc2)n1,CHEMBL2030807
-0.14,CCC(N(CCCN)C(=O)c1ccc(C)cc1)C2=Nc3nccnc3C(=O)N2Cc4ccccc4,CHEMBL1829429
2.15,CC(C)C(NC(=O)CN1C(=O)C(=CN=C1c2cccnc2)NC(=O)OCc3ccccc3)C(=O)C(F)(F)F,CHEMBL11032
0.6,OC(=O)CCn1c2ccccc2c3ccccc13,CHEMBL184817
3.31,CSc1ncccc1C(=O)NCCc2ccc(Cl)cc2,CHEMBL1388277
1.74,COc1nc(Cl)cnc1NS(=O)(=O)c2cccc3c(cccc23)N(C)C,CHEMBL6412
1.11,O[C@@H](CNCCc1cccc(CNCCCc2ccccc2)c1)c3ccc(O)c4NC(=O)Sc34,CHEMBL1945037
2.74,CCCN(CCCOCCOCCc1ccccc1)CCc2ccc(O)c3nc(O)sc23,CHEMBL110940
3.53,C[C@H](CO)Nc1nc(SCc2cccc(Cl)c2F)nc3NC(=O)Sc13,CHEMBL403225
0.54,C1CC(CCN1)c2ccccc2,CHEMBL20969
2.2,Nc1cccc(NS(=O)(=O)c2ccc(cc2)c3ccc(cc3)C#N)n1,CHEMBL495841
3.1,CS(=O)(=O)c1ccc(CC(=O)N(CC=C)C2CCN(CCC(c3ccccc3)c4ccccc4)CC2)cc1,CHEMBL180155
1.62,COc1cc2c(Nc3c(Cl)ccc4OCOc34)ncnc2cc1OCCCN5CCCC5,CHEMBL385723
2.53,CN(C)CCOc1ccccc1Cc2ccccc2,CHEMBL186720
-1.33,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,CHEMBL1191
3.86,Cc1c[nH]c(n1)c2cnc(NCCNc3ccc(cn3)C#N)nc2c4ccc(Cl)cc4Cl,CHEMBL412142
2.81,Cc1ccc(cc1NC(=O)c2ccc(OCc3ccccn3)cc2)c4c[nH]cn4,CHEMBL2059860
3.23,ONC(=O)[C@@H](Cc1ccc2ccccc2c1)NS(=O)(=O)c3ccc4ccccc4c3,CHEMBL261713
0.74,COc1cc(\C=C/2\SC(=O)NC2=O)cc(OC)c1O,CHEMBL231450
2.23,NC(=O)c1sc(cc1N)c2ccsc2,CHEMBL193093
2.79,CC(C)CNc1nc(nc(N2CCOCC2)c1N)C#N,CHEMBL450061
2.86,CC1=CC2=NNC(=O)N2c3cc(ccc13)c4ccc(CO)cc4,CHEMBL1223456
2.84,Fc1ccc(cc1F)S(=O)(=O)NCC(N2CCCCCC2)c3ccccc3,CHEMBL1209656
2.87,CCc1cc(O)c(Oc2ccc(cc2F)C(=O)N)cc1F,CHEMBL2178284
2.14,Clc1ccc(OC2CCN(CC2)C3CCN(CC3)S(=O)(=O)NC(=O)c4ccccc4)cc1Cl,CHEMBL2171015
3.07,OC(=O)c1cc2cc(ccc2n1Cc3ccc(Cl)c(Cl)c3)C(F)(F)F,CHEMBL339851
3.49,C[C@H](CO)N1C=Cc2c(NC(=O)Cc3ccc(Cl)c(c3)C(F)(F)F)cccc2C1=O,CHEMBL550436
0.5,COc1ccc2COC(=O)N(CCN3CCC(CC3)NCc4ccc5OCC(=O)Nc5n4)c2c1,CHEMBL1916538
1.26,Nc1ncnc2ccccc12,CHEMBL266128
2.91,CCNC(=O)c1cc2c(c(cnc2[nH]1)c3cc(cnc3OC)C4=NNC(=O)O4)n5ccc(n5)C(F)(F)F,CHEMBL2059380
3.22,C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc3[nH]c(N)nc13,CHEMBL257006
2.7,CCN(CC)CCn1c2ccccc2c3cnc(N)c(C#N)c13,CHEMBL1573309
-1.29,CN1[C@@H]2CC[C@H]1C[C@H](C2)OC(=O)C(O)c3ccccc3,CHEMBL1618018
0.6,C[C@H](N)COc1c(C)cccc1C,CHEMBL146855
1.3,CC(C(=O)O)c1ccc2oc(nc2c1)c3ccc(Cl)cc3,CHEMBL340978
3.6,Cn1c(CN2CCC(CC2)c3ccccc3)nc4ccccc14,CHEMBL593196
1.5,COc1cccc(c1OC)c2ccc(\C=C\3/SC(=S)N([C@@H](Cc4ccccc4)C(=O)O)C3=O)cn2,CHEMBL605114
3.3,Cc1cnc([nH]1)c2cc(NC(=O)c3ccc(nc3C)C(F)(F)F)ccc2Cl,CHEMBL572016
3.29,Nc1cccc(C(=O)NCC23CC4CC(CC(C4)C2)C3)c1Cl,CHEMBL134194
2.25,Nc1c(nc(nc1N2CCOCC2)C#N)N3CCCC3,CHEMBL470916
1.61,COCCNCc1cncc(n1)c2ccc(F)cc2OC,CHEMBL1778868
1.14,CCN1CCN(Cc2cnc(c3ccc(cc3)C(=O)Nc4ccccc4N)c(c2)C#N)CC1,CHEMBL256985
2.98,CSc1nc(N)nc(n1)c2ccccc2,CHEMBL561426
3.22,O=C1N=C2C(=C1C#N)c3ccc(N4CCSCC4)c5cccc2c35,CHEMBL595134
2.95,CC1=C(C(=O)c2ccc(O)cc2O1)c3ccccc3,CHEMBL489340
3.77,COc1ccc(OC)c(c1)c2c(F)ccc3c(N)c(nnc23)C(=O)NC(C)C,CHEMBL1783275
1.52,Oc1c2ncc3ccccc3c2nn1c4ccc(Cl)cc4,CHEMBL445565
3.1,CC(NC(=O)C)c1ccc(Nc2ncc3cc(ccc3n2)c4ccncc4)cc1,CHEMBL2335895
1.88,CCN(C1CCN(CC[C@@H](c2ccc(F)cc2)c3ccc(cc3)S(=O)(=O)C)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,CHEMBL380005
2.9,O=C(Nc1ccc(nc1)N2CCOCC2)c3oc(Nc4ccccc4)nn3,CHEMBL2036587
1.29,CC1(C)CNC(=O)c2sc(nc2C1)N3CCOCC3,CHEMBL1381989
2.98,C[C@]12CC[C@H]3[C@@H](CC(=C)C4=CC(=O)C=C[C@]34C)[C@@H]1CCC2=O,CHEMBL1200374
3.25,Clc1ccc2OCOc2c1Nc3ccnc(Nc4cc(cc(c4)N5CCOCC5)N6CCOCC6)n3,CHEMBL468970
3.72,CC(C)Cn1cnc(c2ccccc2)c1c3nc4c(N)ncnc4s3,CHEMBL1079590
1.27,NC(=O)Nc1sc(cc1C(=O)N[C@H]2CCCNC2)c3ccccc3,CHEMBL487273
1.0,CCN(CC)C(=O)c1ccc(cc1)C(=C2CCNCC2)c3ccccc3OC,CHEMBL278078
1.67,COc1c(C)cnc(Cn2cnc3c(Cl)nc(N)nc23)c1C,CHEMBL467399
2.32,CC(C)(C(=O)N)C(=O)NCCCNc1nc(Nc2cccc(NC(=O)N3CCCC3)c2)ncc1Br,CHEMBL573108
2.34,CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N(C)[C@H]2CCCN(CCc3ccccc3)C2,CHEMBL1950843
2.29,CC1=CC2=NNC(=O)N2c3cc(ccc13)c4ccncc4,CHEMBL1223458
1.81,COc1cc2CC[C@H](NC(=O)C)c3cc(O)ccc3c2c(OC)c1OC,CHEMBL486504
3.26,Nc1ncc(NC(=O)c2cc(NC(=O)c3cccc(c3)C(F)(F)F)ccc2Cl)cc1Cl,CHEMBL475817
2.11,CCCCNc1ccc(cc1)C(=O)OCCN(C)C,CHEMBL698
0.48,CC(Oc1c(Cl)cccc1Cl)C2=NCCN2,CHEMBL17860
0.4,C[C@H](NC(=O)c1c(C)nn(c1NS(=O)(=O)c2cccnc2)c3ccc(F)cc3)C(C)(C)C,CHEMBL1916287
-0.98,Cc1c(Oc2ccc(Cl)cc2)c3c(NS(=O)(=O)C)cccc3n1CC(=O)O,CHEMBL1917456
1.48,c1ccc(nc1)c2n[nH]c(n2)c3ccncc3,CHEMBL1078979
1.81,CCC(N(CCCN)C(=O)c1ccc(C)cc1)C2=Nc3ccsc3C(=O)N2Cc4ccccc4,CHEMBL1829246
3.19,C[C@H](COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C)OC(=O)[C@H](C)N,CHEMBL270995
3.46,Fc1ccc(CN2CCN(CC2)c3ccc4nnc(n4n3)C(F)(F)F)cc1,CHEMBL2346968
0.89,Oc1c2C(=O)NNC(=O)c2nc3cc(Cl)cc(Cl)c13,CHEMBL131842
1.9,CCN(CC)C(=O)c1ccc(cc1)C(=C2CCNCC2)c3cccc(c3)C(F)(F)F,CHEMBL339898
